id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
244207,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Malaysia,"Gomantong Caves, Kinabatangan, Sabah, Borneo",5.5304,118.0752,30,"call, song",//www.xeno-canto.org/244207,//www.xeno-canto.org/244207/download,XC244207-Horsfield's Babbler1GT2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC244207-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC244207-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC244207-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC244207-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:26,16:00,2015-04-12,2015-05-19,[''],"link:http://www.birdtourasia.com/pdf%20Reports/Birdtour%20Asia%20Borneo%20April%202015.pdf
img:https://www.flickr.com/photos/madbirder/17262857552/in/photolist-sisE83-s22sCG-s23vuo-sisDDC-sisDih-qxLYqu-qQfUw7-rx9tgr-rx3ute",yes,no
204132,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,1300,song,//www.xeno-canto.org/204132,//www.xeno-canto.org/204132/download,XC204132-Horsfiled's BabblerHM12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204132-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204132-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204132-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204132-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:52,09:00,2014-09-28,2014-11-27,[''],,yes,no
204059,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Indonesia,"Carita, West Java ",-6.2781,105.8537,240,song,//www.xeno-canto.org/204059,//www.xeno-canto.org/204059/download,XC204059-Horsfield's BabblerCR12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204059-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204059-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204059-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204059-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,08:30,2014-09-26,2014-11-27,[''],,no,no
197381,Malacocincla,sepiaria,sepiaria,Horsfield's Babbler,Paulo Alves,Indonesia,"Gede Pangrango National Park, West Java Province, Java",-6.7515,106.9898,1700,"male, song",//www.xeno-canto.org/197381,//www.xeno-canto.org/197381/download,XC197381-140712_001_Pangrango.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC197381-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC197381-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC197381-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC197381-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:46,06:30,2014-07-12,2014-10-01,[''],,no,no
167123,Malacocincla,sepiaria,,Horsfield's Babbler,Patrik Åberg,Malaysia,"Poring Hot Springs, Sabah, Borneo",6.0401,116.712,460,song,//www.xeno-canto.org/167123,//www.xeno-canto.org/167123/download,XC167123-Grey-headed-Babbler-(2014-01-09 06.20)-[2.53]-LS114196.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC167123-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC167123-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC167123-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC167123-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,2:53,06:20,2014-01-09,2014-02-11,[''],,no,no
141913,Malacocincla,sepiaria,sepiaria,Horsfield's Babbler,Frank Lambert,Indonesia,"Gunung Halimun National Park, Java",-6.6762,106.5164,1000,song,//www.xeno-canto.org/141913,//www.xeno-canto.org/141913/download,XC141913-Malacocincla_sepiaria_nom-FL X Halimun 4Nov12 LS112713.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141913-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141913-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141913-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141913-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:48,06:00,2013-11-04,2013-07-08,[''],Dawn song,no,no
130951,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Yong Ding Li,Malaysia,"Johor, Panti Forest Reserve, Bunker Trail",1.8773,103.9184,30,song,//www.xeno-canto.org/130951,//www.xeno-canto.org/130951/download,XC130951-Horsfield's babbler_panti.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC130951-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC130951-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC130951-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC130951-full.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:25,07:30,2013-04-21,2013-04-21,[''],,yes,no
62027,Malacocincla,sepiaria,,Horsfield's Babbler,Yeap Soon Pin,Malaysia,"Kuala Juram, Pahang",4.6453,102.1323,187,Song,//www.xeno-canto.org/62027,//www.xeno-canto.org/62027/download,HorsfieldsBabbler_KualaJuram.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VYGNPLKAOJ/ffts/XC62027-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VYGNPLKAOJ/ffts/XC62027-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VYGNPLKAOJ/ffts/XC62027-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VYGNPLKAOJ/ffts/XC62027-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:37,08:17,2010-08-28,2010-09-10,[''],,unknown,unknown
58999,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Con Foley,Malaysia,"Panti Bird Sanctuary, Johor",1.8773,103.9181,50,Song,//www.xeno-canto.org/58999,//www.xeno-canto.org/58999/download,Horsfields Babbler (Malacocincla sepiaria).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/TLTEAOXZBO/ffts/XC58999-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/TLTEAOXZBO/ffts/XC58999-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/TLTEAOXZBO/ffts/XC58999-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/TLTEAOXZBO/ffts/XC58999-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:09,09:17,2010-07-31,2010-08-01,[''],"This species may often make an even shorter version of this song in Panti Forest, but this is the full song.",yes,no
40438,Malacocincla,sepiaria,,Horsfield's Babbler,David Edwards,Indonesia,"Gunung Gede National Park, Java",-6.727347999999999,106.97113,1350,song,//www.xeno-canto.org/40438,//www.xeno-canto.org/40438/download,HorsfieldsBabblerGede09Edwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC40438-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC40438-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC40438-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC40438-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:55,?:?,2009-07-00,2009-11-06,[''],three notes,unknown,unknown
576403,Malacocincla,sepiaria,,Horsfield's Babbler,Okamoto Keita Sin,Indonesia,"Gunung Halimun, Java",-6.746386,106.53756299999999,,Song,//www.xeno-canto.org/576403,//www.xeno-canto.org/576403/download,"XC576403-Babbler, Horsfield's_2019-07-21_0540_Indonesia_Java_Gunung-Halimun.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC576403-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC576403-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC576403-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC576403-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:11,05:40,2019-07-21,2020-07-16,[''],,no,no
188897,Malacocincla,sepiaria,,Horsfield's Babbler,Somkiat Pakapinyo,Malaysia,"Rainforest Discovery Center, Forest Trail, Sepilok, Sandakan, Sabah",5.8762,117.9448,20,"call, song",//www.xeno-canto.org/188897,//www.xeno-canto.org/188897/download,XC188897-Horsfield Babbler cs.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC188897-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC188897-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC188897-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC188897-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:22,11:10,2014-06-22,2014-07-28,[''],,yes,unknown
94261,Malacocincla,sepiaria,,Horsfield's Babbler,Eric Cannizzaro (Bornean Bird Conservation) ,Malaysia,"Tawau Hills Park, Sabah",4.4001,117.9001,266,Song,//www.xeno-canto.org/94261,//www.xeno-canto.org/94261/download,Malacocincla_sepiaria_4_(11Apr11).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94261-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94261-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94261-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94261-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:49,06:30,2011-04-11,2012-02-04,[''],"Two birds, one giving constant staccato notes, the other giving 2 to 3 noted phrases with loud up-slurred note.",unknown,unknown
94257,Malacocincla,sepiaria,,Horsfield's Babbler,Eric Cannizzaro (Bornean Bird Conservation) ,Malaysia,"Tawau Hills Park, Sabah",4.4001,117.9001,266,"Call, Song?",//www.xeno-canto.org/94257,//www.xeno-canto.org/94257/download,Malclocincla_sepiaria_2_(11Apr11).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94257-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94257-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94257-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94257-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:27,6:10,2011-04-11,2012-02-04,[''],,unknown,unknown
34477,Malacocincla,sepiaria,harterti,Horsfield's Babbler,Tjalle Boorsma,Indonesia,"Sungai Wain Protection Forest, East Kalimantan, Borneo",-1.1167,116.8167,50,Song,//www.xeno-canto.org/34477,//www.xeno-canto.org/34477/download,079. Horsfields Babbler (Song).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34477-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34477-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34477-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34477-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:06,??:??,2007-03-00,2009-05-24,[''],,unknown,unknown
663074,Malacopteron,affine,,Sooty-capped Babbler,Jelle Scharringa,Malaysia,"Canopy walkway trail, Taman Nagara, Pahang",4.3904,102.4071,110,"call, duet, song",//www.xeno-canto.org/663074,//www.xeno-canto.org/663074/download,XC663074-b11a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC663074-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC663074-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC663074-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC663074-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:15,07:15,1984-05-03,2021-07-14,"['Pycnonotus atriceps', 'Pellorneum capistratum', 'Malacocincla abbotti', 'Platysmurus leucopterus', 'Gallus gallus', 'Psilopogon duvaucelii']",A few birds in small trees at primary forest edge above Tembeling River,yes,no
594324,Malacopteron,affine,,Sooty-capped Babbler,Prayitno Goenarto,Indonesia,"Kampar Peninsula, Pelalawan Regency, Riau",0.5097,102.6024,20,song,//www.xeno-canto.org/594324,//www.xeno-canto.org/594324/download,XC594324-Sooty_capped_Babbler_02.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594324-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594324-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594324-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594324-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:23,17:00,2020-09-28,2020-10-11,[''],"HPF -6dB
Amplify -3dB",no,no
594323,Malacopteron,affine,,Sooty-capped Babbler,Prayitno Goenarto,Indonesia,"Kampar Peninsula, Pelalawan Regency, Riau",0.5097,102.6024,20,song,//www.xeno-canto.org/594323,//www.xeno-canto.org/594323/download,XC594323-Sooty_capped_Babbler_01.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594323-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594323-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594323-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC594323-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:35,17:00,2020-09-28,2020-10-11,[''],"HPF -6dB
Amplify -3dB",no,no
587976,Malacopteron,affine,,Sooty-capped Babbler,Simon Elliott,Malaysia,"Kinabatangan District (near  Kinabatangan), Bahagian Sandakan, Sabah",5.4888,118.2711,20,song,//www.xeno-canto.org/587976,//www.xeno-canto.org/587976/download,XC587976-S-CB-02.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC587976-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC587976-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC587976-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC587976-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,2:45,07:30,2013-10-16,2020-09-12,[''],ID from local guide,no,no
578713,Malacopteron,affine,,Sooty-capped Babbler,Okamoto Keita Sin,Malaysia,"Danum Valley Field Centre, Sabah",4.9648,117.805,,Song,//www.xeno-canto.org/578713,//www.xeno-canto.org/578713/download,"XC578713-Babbler, Sooty-capped_2019-09-27_0700_Msia_Borneo_Sabah_Danum.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578713-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578713-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578713-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578713-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,07:00,2019-09-27,2020-07-25,[''],,no,no
530102,Malacopteron,affine,,Sooty-capped Babbler,Matt Slaymaker,Indonesia,"nr. Lesan Protection Forest, Kabupaten Berau, Kalimantan Timur",1.6025,117.1795,90,song,//www.xeno-canto.org/530102,//www.xeno-canto.org/530102/download,XC530102-Mystery_06.07.2019_TC.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530102-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530102-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530102-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530102-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,08:00,2019-07-06,2020-02-25,[''],"Recorded in mature secondary forest, with high species richness. Decent recording and should be easily identifiable for someone...",no,no
530092,Malacopteron,affine,,Sooty-capped Babbler,Matt Slaymaker,Indonesia,"nr. Lesan Protection Forest, Kabupaten Berau, Kalimantan Timur",1.6025,117.1795,90,song,//www.xeno-canto.org/530092,//www.xeno-canto.org/530092/download,XC530092-Sooty-capped Babbler_25.06.2019_TA + Black-throtd bab_Matt Slaymaker.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530092-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530092-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530092-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530092-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,06:30,2019-06-25,2020-02-25,['Stachyris nigricollis'],,no,no
453116,Malacopteron,affine,,Sooty-capped Babbler,Christopher Adler,Malaysia,"Gomantong Caves access road, Sandakan, Sabah, Malaysia",5.5493,118.0965,40,song,//www.xeno-canto.org/453116,//www.xeno-canto.org/453116/download,XC453116-23edit.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HWHXBKMHJI/ffts/XC453116-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HWHXBKMHJI/ffts/XC453116-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HWHXBKMHJI/ffts/XC453116-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HWHXBKMHJI/ffts/XC453116-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:37,08:30,2018-08-02,2019-01-22,"['Rhipidura javanica', 'Anorrhinus galeritus', 'Malacopteron affine']",Rolloff of highest and lowest frequencies.,yes,no
443889,Malacopteron,affine,,Sooty-capped Babbler,Jani Sleutel,Malaysia,"SAFE project, Sabah, Borneo",4.675,117.5784,?,song,//www.xeno-canto.org/443889,//www.xeno-canto.org/443889/download,XC443889-DR0000_0015_Sooty-capped_Babbler.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ONGYVPIROV/ffts/XC443889-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ONGYVPIROV/ffts/XC443889-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ONGYVPIROV/ffts/XC443889-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ONGYVPIROV/ffts/XC443889-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,10:37,2018-02-26,2018-11-27,[''],"Modified using low- and high-pass filters to filter out device/environmental/human noise. Recorded at the edge of continuous, twice logged forest (once in the 70's and once in the 90's).",no,no
431363,Malacopteron,affine,affine,Sooty-capped Babbler,Panji Gusti Akbar,Indonesia,"Geragai, Kabupaten Tanjung Jabung Timur, Jambi",-1.2071,103.6485,20,song,//www.xeno-canto.org/431363,//www.xeno-canto.org/431363/download,XC431363-180814_0068.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UFQLADIZVY/ffts/XC431363-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UFQLADIZVY/ffts/XC431363-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UFQLADIZVY/ffts/XC431363-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UFQLADIZVY/ffts/XC431363-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,07:00,2018-08-13,2018-08-19,['Stachyris erythroptera'],3 notes repeated 3 time. Habitat: peatland forest,no,no
424578,Malacopteron,affine,,Sooty-capped Babbler,Greg Irving,Malaysia,"Gunung Gading NP, Waterfall #1, Sarawak",1.6951,109.8411,170,song,//www.xeno-canto.org/424578,//www.xeno-canto.org/424578/download,XC424578-194 Babbler - Sooty-capped (Malacopteron affine phoeniceum) Song JUN 0720h 60m GnGadingBoardwalk_0618_GI.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424578-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424578-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424578-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424578-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:29,07:20,2018-06-25,2018-07-11,[''],same individual as XC424577,yes,no
424577,Malacopteron,affine,,Sooty-capped Babbler,Greg Irving,Malaysia,"Gunung Gading NP, Waterfall #1, Sarawak",1.6951,109.8411,170,song,//www.xeno-canto.org/424577,//www.xeno-canto.org/424577/download,XC424577-194 Babbler - Sooty-capped (Malacopteron affine phoeniceum) Song JUN 0705h 60m GnGadingBoardwalk_0617_GI.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424577-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424577-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424577-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC424577-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,3:01,07:05,2018-06-25,2018-07-11,[''],same individual as XC424578,yes,no
409197,Malacopteron,affine,,Sooty-capped Babbler,Frank Lambert,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,105.7489,30,song,//www.xeno-canto.org/409197,//www.xeno-canto.org/409197/download,XC409197-Malacopteron_affine-FL song WayKambas Sum 8.51am 14Jul16 LS110661+62a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409197-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409197-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409197-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409197-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:32,08:51,2016-07-14,2018-04-05,[''],Two cuts combined,unknown,no
397574,Malacopteron,affine,phoeniceum,Sooty-capped Babbler,Marc Anderson,Malaysia,"Lambir Hills National Park, Sarawak",4.2289,114.10600000000001,170,song,//www.xeno-canto.org/397574,//www.xeno-canto.org/397574/download,XC397574-Babbler_Sooty-capped_T14_Lambir2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC397574-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC397574-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC397574-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC397574-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:31,07:00,2015-07-15,2018-01-02,"['Rhipidura perlata', 'Argusianus argus', 'Stachyris maculata']",Two song types in this cut,no,unknown
